X,Y,FID,OBJECTID,ID,INV_MOVIMI,F35DOV_TIP,TIPO,SUBTIPO_MO,SUBTIPO,CLAS_MAPA,ETIQUETA_M,ESRI_OID
-8400354.3078,795982.612300001,2076,-7.58397098089e+56,5456,31949,72,Reptación,8,Reptacion de suelos,Reptación,lr,1712
-8399055.5804,804210.356800001,2077,-7.58397098089e+56,5457,31957,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1713
-8520795.8124,911734.6094,2078,-7.58397098089e+56,5459,31936,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1714
-8070171.7306,838435.3785,2079,-7.58397098086e+56,5715,1122,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1814
-8526791.6038,271500.519099999,2080,-7.58397098089e+56,12419,35265,67,Caida,20,Caida de detritos,Caida,cd,6625
-8526686.4688,271429.334,2081,-7.58397098089e+56,12421,35266,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6627
-8529154.0508,269884.932599999,2082,-7.58397098089e+56,12422,35267,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6628
-8529484.9171,270024.206599999,2083,-7.58397098089e+56,12423,35268,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6629
-8204791.937,458117.498599999,2084,-7.58397098086e+56,5719,742,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1815
-8069176.9673,838075.451499999,2085,-7.58397098086e+56,5721,1121,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1816
-8529453.995,269909.692499999,2086,-7.58397098089e+56,12424,35269,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6630
-8180616.1266,550917.462200001,2087,-7.58397098089e+56,12343,35270,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6563
-8167211.0954,607617.498599999,2088,-7.58397098089e+56,12344,35271,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6564
-8175093.1337,589923.498599999,2089,-7.58397098089e+56,12356,35272,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6572
-8175918.7533,583035.965599999,2090,-7.58397098089e+56,12349,35273,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6567
-8177566.9001,553630.1899,2091,-7.58397098089e+56,12347,35274,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6565
-8174561.2739,556830.343800001,2092,-7.58397098089e+56,12348,35275,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6566
-8149980.6934,561464.7623,2093,-7.58397098089e+56,12351,35276,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6568
-8171438.1438,595339.605599999,2094,-7.58397098089e+56,12353,35277,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6569
-8177251.4949,595960.746,2095,-7.58397098089e+56,12354,35278,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6570
-8165779.4029,566853.8486,2096,-7.58397098089e+56,12358,35279,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6573
-8175708.4831,590653.281800002,2097,-7.58397098089e+56,12359,35280,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6574
-8169518.1918,560002.079399999,2098,-7.58397098089e+56,12361,35281,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6575
-8154585.6098,541541.622699998,2099,-7.58397098089e+56,12362,35282,72,Reptación,8,Reptacion de suelos,Reptación,lr,6576
-8154771.1423,541079.223299999,2100,-7.58397098089e+56,12364,35283,72,Reptación,8,Reptacion de suelos,Reptación,lr,6578
-8166126.9672,570514.683800001,2101,-7.58397098089e+56,12365,35284,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6579
-8182810.9759,552369.7214,2102,-7.58397098089e+56,12366,35285,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6580
-8204789.154,466328.727400001,2103,-7.58397098089e+56,12363,35286,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6577
-8204343.2575,466533.359,2104,-7.58397098089e+56,12368,35287,71,Flujo,5,Flujo de detritos,Flujo,fd,6581
-8199661.3453,472115.649300002,2105,-7.58397098089e+56,12369,35288,71,Flujo,5,Flujo de detritos,Flujo,fd,6582
-8200885.2413,473698.562600002,2106,-7.58397098089e+56,12372,35289,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6585
-8200793.0935,473832.8248,2107,-7.58397098089e+56,12374,35290,71,Flujo,5,Flujo de detritos,Flujo,fd,6586
-8200288.4451,474150.031500001,2108,-7.58397098089e+56,12375,35291,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6587
-8204268.1169,459063.060899999,2109,-7.58397098089e+56,12376,35292,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6588
-8205289.4732,469430.809500001,2110,-7.58397098089e+56,12377,35293,71,Flujo,5,Flujo de detritos,Flujo,fd,6589
-8205493.559,469077.343199998,2111,-7.58397098089e+56,12378,35294,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6590
-8090793.3571,822696.491300002,2112,-7.58397098088e+56,5213,24817,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1538
-8224902.4215,564786.329,2113,-7.58397098088e+56,5214,24796,71,Flujo,17,Flujo de tierra,Flujo,ft,1539
-8194444.1718,534959.681200001,2114,-7.58397098088e+56,5215,24794,71,Flujo,25,Crecida de detritos,Flujo,fcd,1540
-8217883.1091,445671.107299998,2115,-7.58397098088e+56,5216,26418,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1541
-8183961.5865,445485.121800002,2116,-7.58397098088e+56,5217,25903,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1542
-8183992.5086,445485.121800002,2117,-7.58397098088e+56,11540,25902,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,5981
-8078146.226,746331.987199999,2118,-7.58397098088e+56,5218,29778,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1543
-8078208.0702,746300.853100002,2119,-7.58397098088e+56,5219,29771,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1544
-8519713.5396,912640.536400001,2120,-7.58397098089e+56,5460,31934,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1715
-8632300.8357,758942.725299999,2121,-7.58397098089e+56,5461,31953,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1716
-8583011.0389,931075.461800002,2122,-7.58397098089e+56,5462,31925,72,Reptación,8,Reptacion de suelos,Reptación,lr,1717
-8530319.8133,864807.1774,2123,-7.58397098089e+56,5464,31945,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1718
-8116860.6712,877572.471700002,2124,-7.58397098088e+56,5466,26722,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1719
-8104213.5402,882442.303599998,2125,-7.58397098088e+56,5468,27307,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1720
-8108295.2549,885408.1567,2126,-7.58397098088e+56,5470,27258,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,1721
-8108697.2419,890965.7414,2127,-7.58397098088e+56,5472,27332,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1722
-8108790.0081,893151.4923,2128,-7.58397098088e+56,5474,27344,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1723
-8107893.2677,886813.1008,2129,-7.58397098088e+56,5475,27253,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1724
-8173566.2013,566227.688200001,2130,-7.58397098086e+56,5726,85,71,Flujo,6,Flujo de lodo,Flujo,fl,1817
-8535883.9325,261509.8462,2131,-7.58397098086e+56,5727,193,71,Flujo,6,Flujo de lodo,Flujo,fl,1818
-8370405.6651,527472.411,2132,-7.58397098087e+56,5728,16447,71,Flujo,16,Avalancha de detritos,Avalancha,ar,1819
-8059075.342,597624.188,2133,-7.58397098086e+56,5739,188,71,Flujo,6,Flujo de lodo,Flujo,fl,1820
-8259442.3856,578974.564800002,2134,-7.58397098088e+56,5053,25874,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1485
-8082815.4603,745615.909400001,2135,-7.58397098088e+56,5220,29608,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1545
-8082660.8499,746830.133699998,2136,-7.58397098088e+56,5222,29607,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1546
-8082506.2395,743903.587400001,2137,-7.58397098088e+56,5224,29616,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1547
-8083155.6031,744806.441500001,2138,-7.58397098088e+56,5226,29615,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1548
-8082011.4861,742440.372699998,2139,-7.58397098088e+56,5228,29617,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1549
-8092092.0845,741817.74,2140,-7.58397098088e+56,5230,29619,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1550
-8091844.7079,743280.938099999,2141,-7.58397098088e+56,5232,29618,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1551
-8081516.7329,740541.3649,2142,-7.58397098088e+56,5233,29620,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1552
-8094689.5392,752745.971900001,2143,-7.58397098088e+56,5235,29779,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1553
-8108851.8523,900677.519299999,2144,-7.58397098088e+56,5477,27376,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,1725
-8112191.437,905674.739100002,2145,-7.58397098088e+56,5479,27382,67,Caida,20,Caida de detritos,Caida,cd,1726
-8110243.346,887531.199900001,2146,-7.58397098088e+56,5481,27335,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1727
-8105295.813,883878.3772,2147,-7.58397098088e+56,5483,27379,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1728
-8117540.957,880038.540899999,2148,-7.58397098088e+56,5485,27045,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1729
-8091504.5649,904675.251,2149,-7.58397098088e+56,5487,27049,68,Volcamiento,1,Volcamiento flexural de roca,Volcamiento,vf,1730
-8111758.5279,910766.2249,2150,-7.58397098088e+56,5489,27046,71,Flujo,5,Flujo de detritos,Flujo,fd,1731
-8121282.5287,908579.626800001,2151,-7.58397098088e+56,5490,27047,67,Caida,15,Caida de roca,Caida,cr,1732
-8087268.2399,893651.1072,2152,-7.58397098088e+56,5492,27056,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1733
-8104429.9947,892870.461399999,2153,-7.58397098088e+56,5494,27255,71,Flujo,5,Flujo de detritos,Flujo,fd,1734
-8105203.0468,883972.035799999,2154,-7.58397098088e+56,5496,27257,67,Caida,20,Caida de detritos,Caida,cd,1735
-8113830.3073,877416.395799998,2155,-7.58397098088e+56,5498,26921,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1736
-8096235.6433,746331.987199999,2156,-7.58397098088e+56,5054,25876,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1486
-8094442.1626,752154.359099999,2157,-7.58397098088e+56,5055,25873,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1487
-8094565.8509,751687.301,2158,-7.58397098088e+56,5056,25872,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1488
-8094473.0847,752060.9472,2159,-7.58397098088e+56,5057,25871,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1489
-8094936.916,752870.522799999,2160,-7.58397098088e+56,5058,25870,71,Flujo,5,Flujo de detritos,Flujo,fd,1490
-8094813.2275,751656.164,2161,-7.58397098088e+56,5059,25869,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1491
-8097441.6045,747297.1503,2162,-7.58397098088e+56,5061,25868,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1492
-8094534.9288,745242.3072,2163,-7.58397098088e+56,5237,29622,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1554
-8094998.7601,745335.707600001,2164,-7.58397098088e+56,5239,29621,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1555
-8530907.3327,248924.074,2165,-7.58397098088e+56,5240,26000,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1556
-8308979.559,538962.774,2166,-7.58397098088e+56,5241,26149,68,Volcamiento,10,Volcamiento de roca,Volcamiento,vr,1557
-8310401.9748,537845.6105,2167,-7.58397098088e+56,5242,26148,72,Reptación,8,Reptacion de suelos,Reptación,lr,1558
-8561922.1798,77678.1871,2168,-7.58397098088e+56,5243,25934,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1559
-8317514.0533,546038.526900001,2169,-7.58397098088e+56,5244,26178,67,Caida,15,Caida de roca,Caida,cr,1560
-8305887.351,543400.558699999,2170,-7.58397098088e+56,5245,26175,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1561
-8299764.779,544704.013700001,2171,-7.58397098088e+56,5246,26158,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1562
-8089123.5647,740105.5363,2172,-7.58397098088e+56,5247,29653,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1563
-8084454.3306,739327.279399998,2173,-7.58397098088e+56,5249,29662,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1564
-8084299.7201,737397.249600001,2174,-7.58397098088e+56,5250,29657,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1565
-8084206.9539,738766.941300001,2175,-7.58397098088e+56,5252,29655,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1566
-8084299.7201,739015.979699999,2176,-7.58397098088e+56,5254,29654,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1567
-8107305.7483,875044.105799999,2177,-7.58397098088e+56,5500,26922,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1737
-8074188.1998,884533.990899999,2178,-7.58397098088e+56,5502,27076,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1738
-8113706.619,877229.1054,2179,-7.58397098088e+56,5504,26925,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1739
-8094720.4613,878071.918299999,2180,-7.58397098088e+56,5506,27058,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1740
-8117015.2816,878633.802,2181,-7.58397098088e+56,5508,26936,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1741
-8120354.8663,880975.057,2182,-7.58397098088e+56,5510,26940,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1742
-8074188.1998,884533.990899999,2183,-7.58397098088e+56,5512,27065,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1743
-8116706.0608,877947.0561,2184,-7.58397098088e+56,5514,26942,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1744
-8111603.9175,898460.179,2185,-7.58397098088e+56,5515,27363,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1745
-8108511.7094,891621.455800001,2186,-7.58397098088e+56,5517,27345,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,1746
-8114974.4243,877728.5482,2187,-7.58397098088e+56,5519,26991,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1747
-8095709.9679,752310.046100002,2188,-7.58397098088e+56,5062,25867,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1493
-8097008.6954,754240.601199999,2189,-7.58397098088e+56,5063,25866,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1494
-8097317.9161,754551.987500001,2190,-7.58397098088e+56,5064,25865,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1495
-8097379.7603,754551.987500001,2191,-7.58397098088e+56,5065,25864,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1496
-8098462.0331,748853.900899999,2192,-7.58397098088e+56,5066,25863,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1497
-8096081.0329,747141.477699999,2193,-7.58397098088e+56,5067,25834,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1498
-8085722.1359,738517.9038,2194,-7.58397098088e+56,5256,29652,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1568
-8088041.2919,736619.0308,2195,-7.58397098088e+56,5258,29661,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,1569
-8087299.1619,739887.623300001,2196,-7.58397098088e+56,5259,29658,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1570
-8085320.1488,737210.476100001,2197,-7.58397098088e+56,5261,29656,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1571
-8085722.1359,738113.2205,2198,-7.58397098088e+56,5263,29660,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1572
-8079153.0093,740973.772500001,2199,-7.58397098088e+56,5264,29659,71,Flujo,5,Flujo de detritos,Flujo,fd,1573
-8087701.1491,738580.1631,2200,-7.58397098088e+56,5265,29663,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1574
-8087299.1619,741288.507800002,2201,-7.58397098088e+56,5267,29666,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1575
-8087051.7853,749320.934700001,2202,-7.58397098088e+56,5269,29665,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1576
-8091690.0975,746394.255199999,2203,-7.58397098088e+56,5271,29667,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1577
-8089556.4738,744308.313200001,2204,-7.58397098088e+56,5272,29668,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1578
-8090422.2921,750877.743099999,2205,-7.58397098088e+56,5274,29664,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1579
-8289282.1936,558577.916499998,2206,-7.58397098088e+56,5276,26371,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1580
-8288447.2974,545976.455899999,2207,-7.58397098088e+56,5277,26260,72,Reptación,8,Reptacion de suelos,Reptación,lr,1581
-8274656.0494,554263.381,2208,-7.58397098088e+56,5278,26389,72,Reptación,8,Reptacion de suelos,Reptación,lr,1582
-8274377.7507,553580.528099999,2209,-7.58397098088e+56,11760,26387,67,Caida,15,Caida de roca,Caida,cr,6130
-8293580.3628,567735.511700001,2210,-7.58397098088e+56,5279,26386,72,Reptación,8,Reptacion de suelos,Reptación,lr,1583
-8108418.9432,881318.451,2211,-7.58397098088e+56,5521,26958,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1748
-8121529.9053,882192.556299999,2212,-7.58397098088e+56,5523,26954,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1749
-8108418.9432,881318.451,2213,-7.58397098088e+56,5525,26960,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1750
-8116891.5933,880569.2311,2214,-7.58397098088e+56,5527,26957,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1751
-8109222.9173,879351.774300002,2215,-7.58397098088e+56,5529,26944,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1752
-8115933.0088,876573.594799999,2216,-7.58397098088e+56,5530,26955,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1753
-8113304.632,876729.6679,2217,-7.58397098088e+56,5532,26926,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1754
-8119272.5935,886906.765299998,2218,-7.58397098088e+56,5534,26920,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1755
-8097534.3707,879351.774300002,2219,-7.58397098088e+56,5536,27055,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1756
-8107800.5015,881755.501600001,2220,-7.58397098088e+56,5538,27054,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1757
-8103811.5531,878602.586,2221,-7.58397098088e+56,5540,27053,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1758
-8090143.9934,884221.7927,2222,-7.58397098088e+56,5541,27052,67,Caida,15,Caida de roca,Caida,cr,1759
-8104120.774,884377.8915,2223,-7.58397098088e+56,5543,27050,67,Caida,15,Caida de roca,Caida,cr,1760
-8080665.448,706443.968899999,2224,-7.58397098086e+56,5772,87,71,Flujo,6,Flujo de lodo,Flujo,fl,1821
-8174226.3878,694993.099800002,2225,-7.58397098086e+56,5774,1329,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1822
-8212479.1663,668090.142700002,2226,-7.58397098086e+56,5779,1237,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1823
-8094689.5392,878009.487100001,2227,-7.58397098089e+56,723,31512,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,779
